screen_name,created_at,location,state_abb,state,source,hashtags,text
MyGlendale,2020-04-21 22:07:47,"Glendale, CA",CA,California,Twitter Web App,"COVID19, COVID19, SaferatHome, SlowTheSpread","#COVID19 Update: As of April 21, 2020, the @lapublichealth  has confirmed 369 cases in Glendale and 15,140 cases in L.A. County.

We've created a #COVID19 dashboard to track cases in Glendale which will be updated daily: https://t.co/wIezi9hxJQ

#SaferatHome
#SlowTheSpread https://t.co/Uhpme33Q7S"
RickyReports,2020-04-21 22:07:47,"Bryn Mawr, PA - Syracuse, NY",NY,New York,Twitter Web App,,"Check out our @CitrusTVNews remote newcast from Monday evening⬇️
@joshmeyers123 recapped SU's cost-cutting measures.
@ConorWightTV spoke with an SU student working as an EMT in Brooklyn.
And hear @NYGovCuomo's idea to ""reimagine"" NY post COVID.
Full show: https://t.co/e2Vv25TXT2 https://t.co/P7MAWvgetr"
StateMuseumPA,2020-04-21 22:07:47,"Harrisburg, PA",PA,Pennsylvania,Twitter Web App,Update,"#Update: PHMC’s state-owned historic sites and museums will remain closed through Friday, May 8, to help slow the spread of the COVID-19 virus. ➡️ https://t.co/xir9J3LUUk https://t.co/GQ2g9MEa5A"
JJasmiin3,2020-04-21 22:07:47,"New York, NY",NY,New York,Twitter for iPhone,,"""You have failed to protect doctors, nurses and all other health care workers.""

Members of America's largest nurses' union protested outside the White House, demanding personal protective equipment for nurses fighting COVID-19. https://t.co/n9IKSoy2wL https://t.co/IVfuUxchpk"
JohnSca89427985,2020-04-21 22:07:47,"Matthews, NC",NC,North Carolina,Twitter for Android,,People who want to test themselves at home for the novel coronavirus infection have a way to do so after the FDA gave emergency approval of LabCorp’s COVID-19 RT-PCR Test. https://t.co/fEOR48gx00
MidlandMemorial,2020-04-21 22:07:46,"Midland, TX",TX,Texas,Twitter Web App,,"For a full list of resources and information regarding COVID-19, visit https://t.co/tOMIbvk0jN. https://t.co/K1SVImyJ4Z"
HapHaxion,2020-04-21 22:07:46,"New Jersey, USA",NJ,New Jersey,Twitter Web App,,"Speaking as somebody who survived stage 4 cancer &amp; is now staying at home so I don't get this thing: 

Fuck you William Barr. https://t.co/n3uxBOmJMO"
WWgaww,2020-04-21 22:07:46,"Meade, KS",KS,Kansas,Twitter for Android,,"Christians try to gather for worship services...they get threatened with fines &amp; arrests.

Mosques gather to worship Mohammed/Allah...no one says a thing or does a thing.

😡Anyone ELSE sick of discrimination against Christians⁉️https://t.co/7v6ga9n3RM"
GraceMi06335404,2020-04-21 22:07:46,Alabama,AL,Alabama,Twitter for Android,,"Dr. Birx is an Army Colonel and a subject matter expert who has dedicated her life to fighting infectious diseases.

Why shouldn’t she also be able to speak?
 
“Joe Biden: Dr. Anthony Fauci should be 'only person' public hears from during COVID-19 crisis”

https://t.co/K8AsHJLtdA"
WantBigHammer,2020-04-21 22:07:46,"Texas, USA",TX,Texas,Twitter for Android,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
Chris_C225,2020-04-21 22:07:46,"Alabama, USA",AL,Alabama,Twitter for iPhone,,"THIS THIS THIS THIS.

Everybody is missing this point. The lockdowns were NEVER supposed to prevent people from contracting COVID-19.

It was ONLY intended to slow the transmission rate (temporarily) to make sure we didn't overwhelm hospitals.

If we're not... why the lockdowns? https://t.co/afAWK8hURz"
MichelleResists,2020-04-21 22:07:45,"Derry, NH",NH,New Hampshire,Twitter for iPhone,,XO face masks are back to raise money and I’ll be matching every dollar that comes in to aid communities afflicted by Covid-19 with 100% of the proceeds going to Music Cares. https://t.co/2CAsWSGa9B https://t.co/P8WpGxccID
elllllzabeth,2020-04-21 22:07:45,"Virginia Beach, VA",VA,Virginia,Twitter for iPhone,,"Rite Aid is now offering  COVID-19 testing in Virginia Beach.🗣🗣

The Rite Aid for COVID-19 testing is 2293 Upton Drive. Anybody can get tested."
MIGirl19,2020-04-21 22:07:45,"Michigan, USA",MI,Michigan,Twitter Web Client,,Accuracy concerns arise after FDA allows COVID-19 antibody tests to be sold without authorization https://t.co/nJmgHTidgv
stratojohnson,2020-04-21 22:07:45,"Wimberley, Texas",TX,Texas,Twitter for iPhone,,"TOMORROW 8/7c, we rally for US! Don’t miss 'Saving OurSelves: A BET COVID-19 Relief Effort' hosted by Terrence J and more on BET.

1️⃣ Set Your Reminder Below 👇🏾
2️⃣ Watch and Live-Tweet with us using #BETCovidRelief to help make an impact! https://t.co/gtiG2PaHJD"
BestNashTransit,2020-04-21 22:07:45,"Nashville, TN",TN,Tennessee,Twitter Web App,COVID,The biggest surprise for me since the beginning of #COVID is to learn how many epidemiologists follow me on Twitter. And they are so humble that they all left their degrees and accomplishments off their profile! https://t.co/6eAFgmCDx9
NCIGlobalHealth,2020-04-21 22:07:45,"Rockville, MD",MD,Maryland,Twitter Web App,"researchers, COVID19, opendata","Biomedical #researchers: learn about repositories to share, discover, and cite #COVID19 #opendata and associated code. Save the date for our webinar on 4/24, 2-3:45 p.m. ET: https://t.co/YP1YuueEPL #NIHdata"
DrNurseDan,2020-04-21 22:07:45,"Bay Area, CA",CA,California,Twitter Web App,,Hear two great @osunursing faculty share tips and resources with healthcare professionals across the country to help them communicate with #COVID19 patients on mechanical ventilation. So proud of Drs. Happ and Tate and their awesome work! https://t.co/GAUJPYGjev
tonyztan,2020-04-21 22:07:44,"Atlanta, GA",GA,Georgia,Twitter for Android,,@AlexIp718 @GeorgiaTech @11AliveNews @GAFollowers @FOX5Atlanta @AcademicChatter @maryhui @nytimes Hmm... Why was an apology needed? I'm confused. COVID-19 came from China.
andykubis,2020-04-21 22:07:44,"Pittsburgh, PA",PA,Pennsylvania,Twitter Web App,coronavirus,"@PghFoodBank is an important resource even on the best of days. But with the #coronavirus pandemic, their role has taken on new urgency. Currently, three dedicated 'COVID Concierges' spend 100% of their time answering calls from people looking for food. https://t.co/oxh9Q5WPwa"
aliakapasi,2020-04-21 22:07:44,"Washington, DC",WA,Washington,Twitter for iPhone,,"The COVID-19 pandemic has exposed the realities of an unjust health care system that disportionately impacts black and brown people. Looking ahead, our nation must do better to address the health care disparities in our communities. 
https://t.co/po7bkD8eWa"
WeThePeopleWWG1,2020-04-21 22:07:44,"California, USA",CA,California,Twitter Web Client,,"COVID-19 Is A Man-Made Virus: HIV-Discoverer Says ""Could Only Have Been Created In A Lab"" | Zero Hedge https://t.co/9LhavBdeDc"
KevinDReyes,2020-04-21 22:07:44,"Los Angeles, CA",CA,California,Twitter for Android,,"Currently investigating pages on social media selling ""cures"" for COVID-19.

Wish I could share what these ppl are telling me. It's strange, fun, and scary..."
Unfreakin,2020-04-21 22:07:44,"Georgia, USA",GA,Georgia,Twitter Web App,,"Justice Department opposes NSA whistleblower Reality Winner's release from FMC Carswell in Fort Worth, Texas, even as the coronavirus spreads in federal prisons 
https://t.co/nSR9vNCS0k"
ee61star,2020-04-21 22:07:44,"New Orleans, LA, USA",LA,Louisiana,Twitter for Android,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
bugsyAlexander,2020-04-21 22:07:44,"Orange County, CA",CA,California,Twitter Web App,"COVIDー19, COVID19, coronavirus, Coronavid19, YouTube, YouTuber, youtubechannel, YouTubers, Latestnews, LatestHeadlines, news, BREAKING, BreakingNews, Covid_19","Coronavirus Update - Facts About Coronavirus | Mona Vand
https://t.co/Ja0K9CS88S
#COVIDー19 #COVID19 #coronavirus #Coronavid19 #YouTube #YouTuber #youtubechannel #YouTubers #Latestnews #LatestHeadlines #news #BREAKING #BreakingNews #Covid_19"
BBolander26,2020-04-21 22:07:44,"New York, USA",NY,New York,Twitter Web App,,"Awesome. We should all keep talking about how one of CNN’s anchors, whose brother is the governor of the state hardest hit by COVID, blatantly didn’t quarantine while sick and then pretended he did. I want CNN to “win” here so let’s keep it going. @NYGovCuomo, any comment? https://t.co/ZdCKwObMcK"
TheGodRashaun,2020-04-21 22:07:44,"Long Island, Capital of NY",NY,New York,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
EliAli0,2020-04-21 22:07:43,"Deerfield Beach, FL",FL,Florida,Twitter for iPhone,BREAKING,"#BREAKING: Miami-Dade total confirmed COVID-19 cases top 10,000 as statewide total exceeds 27,800. https://t.co/dZRLGWcdS4"
JooBilly,2020-04-21 22:07:43,"ZOOM, USA",,,Twitter for iPhone,,"Almost fully dug out of my covid-related email backlog and rediscovered this get well drawing from one of my students (Katie Lample, who I don’t think is on twitter). https://t.co/60NfA8UUIE"
rdunaway45,2020-04-21 22:07:42,Colorado,CO,Colorado,Twitter for iPhone,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
kaylaiko_,2020-04-21 22:07:42,"All kinds of women, TX",TX,Texas,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
ConnieM08010278,2020-04-21 22:07:42,"Merlin, OR",OR,Oregon,Twitter for iPad,,"Among the many horrifying things about Dr. ""GOP Politician"" is that morons like @JohnCornyn suddenly believe they know more about medicine than people trained in the field. They want to start declaring causes of death so they can pretend COVID isn't killing so many. Truly scum."
walkerstu,2020-04-21 22:07:42,"Dallas, TX",TX,Texas,Hootsuite Inc.,"healthcare, distress, COVID19","#healthcare #distress 

RT @alex_kacik: Hospitals' operating margins plummeted in March, forecasting an expected prolonged financial decline as providers battle #COVID19:

https://t.co/25mT4Zq4PB via @modrnhealthcr"
CityKankakee,2020-04-21 22:07:42,"Kankakee, IL",IL,Illinois,Hootsuite Inc.,,"An Update from the Kankakee County Health Department: As of April 21, 2020, Kankakee County has 293 confirmed cases of COVID-19. Kankakee County has 20 COVID-19 related deaths and 65 recoveries. *Data is provisional as of 3:05 PM on 04/21/2020 and subject to change. https://t.co/4eyJ6rfZWB"
NGCONE,2020-04-21 22:07:42,SA. TX,TX,Texas,Twitter for iPad,,Covid-19: The Barrios family is adjusting their restaurant model and is now serving food to go in 6 different HEB locations. Entrepreneurship in it’s truest form. https://t.co/7YmxfNpoHt
BCannady_,2020-04-21 22:07:42,"Silver Spring, MD",MD,Maryland,Twitter for iPhone,"COVID19, CTE, COVIDー19","“As the labor market continues to change and experience disruptions due to #COVID19, we need skilled workers more than ever”-@CongressmanGT. Thank you and @JimLangevin for advocating for #CTE in the next #COVIDー19 stimulus bill. View the letter:  https://t.co/Rlr58taVEg"
Yesiiibxby,2020-04-21 22:07:41,"North Aurora, IL",IL,Illinois,Twitter for iPhone,,"ppl calling up here with absolutely no symptoms tryna get tested for covid, like stop being selfish there’s ppl with fr symptoms that need to get tested and they have to wait bc u mfs wanna be selfish 😤😤"
KimbrellJenny,2020-04-21 22:07:41,"Atlanta, GA",GA,Georgia,Twitter for iPhone,,@ajc A good idea during the covid crisis
kaymrls,2020-04-21 22:07:41,"Montclair, CA",CA,California,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
MarcMullins1,2020-04-21 22:07:41,"Indianapolis, IN",IN,Indiana,Twitter for iPhone,,Our very own @RafaelOnTV will be hosting a Virtual Town Hall Wednesday evening with select Department of Workforce Development leaders to get answers to the questions YOU have about unemployment and economic stimulus resources Join us LIVE at 7:30 PM. https://t.co/bqWMiyplgA
NecheGlory,2020-04-21 22:07:41,"Dallas, TX",TX,Texas,Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
RSuzanne5,2020-04-21 22:07:40,"Ohio, USA",OH,Ohio,Twitter for iPhone,,Wow! This poor little lad. This will be more traumatic than getting covid-19. This is the reality - this is why we must stay home for now and do our part to not spread this virus. Get well soon little man. https://t.co/XNSngDnOpn
DinanElizabeth,2020-04-21 22:07:40,"Portsmouth, NH",NH,New Hampshire,Twitter Web App,,Free parking ends in Portsmouth @seacoastonline https://t.co/qwxsn8aZFf
aerobatty2,2020-04-21 22:07:40,"Massachusetts, USA",MA,Massachusetts,Twitter for iPhone,,@C_HAWK_CIARA Dumfuk. You deserve to get Covid.
gilbarcoinc,2020-04-21 22:07:40,"Greensboro, NC USA",NC,North Carolina,Twitter for iPhone,,"During the coronavirus outbreak, gas stations and convenience stores are offering full service to help to better protect the health and safety of customers. https://t.co/qauo9Mab2U https://t.co/hXT15MFiyh"
heyitsSandraDee,2020-04-21 22:07:40,"Denton, TX",TX,Texas,Twitter for iPhone,,CBS reporter Weijia Jiang asked Trump why he downplayed COVID-19 — he told her to keep her voice down https://t.co/WF5Ylkphae
BrendaMorose,2020-04-21 22:07:40,"Look for me, 🌘 California",CA,California,Twitter for iPhone,,"Results came back negative for covid and now my brother can now stop telling me I deserve the worst of it and I can stop feeling guilty for working during this pandemic even though I have no money, and still need to work. 
Everyone in the house has a mystery flu though.🌚"
maddy_douglass,2020-04-21 22:07:40,"San Jose, CA",CA,California,Twitter for iPhone,,"It blows my mind. We are at 75 days+ of dealing with COVID here in Vietnam,with 5 days of no new cases,and are sort of starting to hear about the possibilities of reopening things in the nearer future.Meanwhile other countries are like ""ok were below 1k deaths a day time to open"""
drogorman,2020-04-21 22:07:40,"Saranac Lake, NY",NY,New York,Twitter Web Client,,"The Powerful Woman | Women &amp; Resilience - Dr. Patricia O'Gorman, Ph.D | @DrOGorman https://t.co/ZFZrHwuSG3 via @drogorman"
SwitchNigeriaNG,2020-04-21 22:07:40,"Baltimore, MD",MD,Maryland,WordPress.com,,COVID-19: Osun Barricades Borders To Enforce Closure https://t.co/aKgAFko9bU https://t.co/GIIWvswGwN
RFazoo,2020-04-21 22:07:40,"Sometimes WI, sometimes AR",AR,Arkansas,Twitter Web App,,"But if you're in China, when COVID-19 hits, we'll welcome you home and we won't even trouble you to be tested. https://t.co/HxEFcAnGjm"
LoriPoff4,2020-04-21 22:07:39,"Covington, WA",WA,Washington,Twitter for iPhone,,@thehill I guess his battle with Covid-19 wasn’t hard enough...smh
WendyFarless,2020-04-21 22:07:38,"Missouri, USA",MO,Missouri,Twitter for iPhone,,"""We are here because our colleagues are dying. I think that right now people think of us as heroes, but we're feeling like martyrs. We're feeling like we're being left on the battlefield with nothing.""
#COVID19  #Nurses  #PPE
https://t.co/UumUOHygbp"
