screen_name,created_at,location,state_abb,state,source,hashtags,text
Pct4Constable,2020-04-21 22:24:42,Harris County Texas,TX,Texas,Twitter Web App,,"REST IN PEACE PRINCESS!

Skylar became the youngest person in Michigan to die of COVID-19. May God comfort your loved ones! 

Honor her life by staying at home and saving lives! https://t.co/VZHSNN9gsc"
RunFree_Man,2020-04-21 22:24:42,"Raleigh, NC",NC,North Carolina,Twitter for iPhone,,If we get a spike in COVID cases in Wake County within the next two weeks it’s more than likely due to those idiots bored downtown
budshirl,2020-04-21 22:24:41,"Pennsylvania, USA",PA,Pennsylvania,Twitter for iPhone,,"@JohnCornyn Exactly , so why should their cause of death be COVID 19, secondary reason for death but not primarily ; one might ask manipulation of the billing submissions @JohnCornyn"
robbyc55,2020-04-21 22:24:41,"Charleston, SC",SC,South Carolina,Twitter for Android,,"If studies prove that the prevalence of COVID-19 is HIGHER than originally assumed, &amp; the infection fatality rate is much LOWER, as low as .1-.3%... do you believe the govt mandated lockdowns are justified?"
SandyAWilson,2020-04-21 22:24:41,Florida,FL,Florida,Twitter for iPad,,"The scholar Nassim Nicholas Taleb, who says that his profession is “probability,” has long been alert to pandemics and other chance calamities for which COVID-19 is a storm signal.
https://t.co/s9HrYxVj84"
AZartologist,2020-04-21 22:24:41,"Phoenix, Arizona",AZ,Arizona,Twitter for iPad,,"“There are really good days, and there are really terrible days,” Lisa Olson of Practical Art tells @phxculture. More thoughts from #Phoenix boutique and creative space owners: https://t.co/UCZ5euRK7m #COVIDー19"
JalenaB,2020-04-21 22:24:41,"San Francisco, CA",CA,California,Twitter for iPhone,,"We will conduct 77,000 COVID-19 tests each week at our new Berkeley lab.  This remarkable execution will deliver the necessary testing for COVID19 supression, COVID19 recovery, and California economic repair.   Way to go Dr. Missett and team!  https://t.co/8FsW0xLeyd #covidtest"
dgriff1523,2020-04-21 22:24:41,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
tdzwilewski,2020-04-21 22:24:41,"Boise, Idaho",ID,Idaho,Twitter Web App,,"As best I can understand, this is where we’re at:

-Trump refuses to organize a COVID response bc he says it’s up to states and hospitals

-But he opposes funding for states

-And when funding is approved for hospitals, it’s a “concession” to Democrats

Do I have that right?"
sbsun,2020-04-21 22:24:41,"San Bernardino, CA",CA,California,SocialFlow,,"Gov. Newsom on COVID-19 increases: ‘If we pull back too quickly, those numbers will go through the roof’ https://t.co/ZcPXfe2YF6"
pressenterprise,2020-04-21 22:24:41,"Riverside, CA",CA,California,SocialFlow,,"Gov. Newsom on COVID-19 increases: ‘If we pull back too quickly, those numbers will go through the roof’ https://t.co/k6o3jI9Huj"
florezzcarlozz,2020-04-21 22:24:40,"San Jose, CA",CA,California,Twitter for iPhone,,Me seeing white people protesting against COVID-19 knowing damn they’ll get infected https://t.co/t0pWNlajyk
DaveFiegen,2020-04-21 22:24:40,"Missouri, USA",MO,Missouri,Twitter for Android,,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth."
Aunty__Em,2020-04-21 22:24:40,"Sunrise, FL",FL,Florida,Twitter Web App,,90 workers test positive for COVID-19 at Tyson Foods plant in Tennessee https://t.co/vlqzAzry4Z
DJ_Phillie,2020-04-21 22:24:40,"Winchester, VA",VA,Virginia,Twitter for Android,,"Outside of NYC, COVID problem in USA is largely a nursing home epidemic. Long term care facilities are being wiped out in every state. Resources that could be used to protect most vulnerable in these places are diverted to maintaining a pointless healthy quarantine. Frustrating."
QINTI_ayni,2020-04-21 22:24:40,"Champaign, IL",IL,Illinois,Twitter Web App,,"What does it mean to convey the information on COVID-19 from the point of view of Quechua speakers? 

This means to use more Quechua terms like

RATAY: To be transmitted / RATACHIY: To transmit to someone
HAP'IY: To catch / UNQUY HAP'IWARQAN: The disease caught me"
armsivilli,2020-04-21 22:24:40,"Chicago, IL",IL,Illinois,Twitter for iPad,,Anyone else not trusting a single solitary federal response to or about COVID-19? No? Just me?
GerrybombS,2020-04-21 22:24:40,"Tucson, AZ",AZ,Arizona,Twitter Web App,,Thailand is seeing a record number of baby leatherback sea turtles hatching as popular tourist beaches are left undisturbed during COVID-19 lockdown. https://t.co/xa3TKPGnPp https://t.co/JMCQZsT31R
stbythec,2020-04-21 22:24:39,Coastal NC,NC,North Carolina,Twitter for iPhone,,"Democrats want us to get tested for COVID-19,

Then carry papers saying we can go out in public.

But voter ID is racist? 🤔"
FBISanDiego,2020-04-21 22:24:39,"San Diego, CA",CA,California,Hootsuite Inc.,"TipTuesday, fraud, scams","#TipTuesday Protect yourself from COVID-19 #fraud and #scams. Never send money to people you meet online, never provide payment info without verifying the recipient’s identity, and never share personal info that scammers could use to access your accounts. https://t.co/hXr1EjdFEp"
hoyatownewolf,2020-04-21 22:24:38,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
MarcVegan,2020-04-21 22:24:38,"New Jersey, USA",NJ,New Jersey,Twitter for iPhone,,"Speaking as somebody who survived stage 4 cancer &amp; is now staying at home so I don't get this thing: 

Fuck you William Barr. https://t.co/n3uxBOmJMO"
R1cky_yyy,2020-04-21 22:24:38,"Las Vegas, NV",NV,Nevada,Twitter for iPhone,,"Ashlee Ramirez, a registered nurse who has spent the last month working long hours in an emergency room and helping to intubate COVID-19 patients, has not received stimulus money because she files her taxes jointly with her husband, Fredy, a Honduran citizen https://t.co/7AAeUWqjRP"
ThurstonCounty,2020-04-21 22:24:38,"Olympia, WA",WA,Washington,Twitter Web App,,"COVID-19 Update:

Today 4/21/20, our Department confirmed that 2 additional Thurston County residents were diagnosed with COVID-19. This brings the total to 94 confirmed cases with 1 death.

Data on testing, recovered &amp; hospitalized are on our website. https://t.co/ELT3Mplypp https://t.co/0wfuY1ovBT"
J0shuaTX,2020-04-21 22:24:38,"Shoreacres, TX",TX,Texas,Twitter for iPhone,,"⁦@realDonaldTrump⁩, stop  touting this drug, you’re killing more people!
Study finds no benefit, higher death rate in patients taking hydroxychloroquine for Covid-19
https://t.co/mdEcBazapV"
GroomAlter,2020-04-21 22:24:38,"Illinois, USA",IL,Illinois,Twitter for iPhone,,"@lynnv378 Not for the feint of heart
This article covers many presentations and outcomes of covid-19. 
https://t.co/uAbAOEVow3"
KyleClark,2020-04-21 22:24:38,"Denver, CO",CO,Colorado,Twitter Web App,"9NEWS, COVID19Colorado","NEW: Colorado's lead COVID-19 modeler says the surge of cases after re-opening ""could be bigger than what we just saw, but coming more slowly because of the management."" Dr. Jonathan Samet said the goal would be to avoid another quick spike in cases. #9NEWS #COVID19Colorado"
exhaustartist,2020-04-21 22:24:38,"Florida, USA",FL,Florida,Twitter for iPhone,,"Awesome. We should all keep talking about how one of CNN’s anchors, whose brother is the governor of the state hardest hit by COVID, blatantly didn’t quarantine while sick and then pretended he did. I want CNN to “win” here so let’s keep it going. @NYGovCuomo, any comment? https://t.co/ZdCKwObMcK"
NoLiberals,2020-04-21 22:24:38,"Boston, MA",MA,Massachusetts,Twitter Web App,,"This is just crazy.  Boston judge releases violent criminal with COVID because he might catch COVID in prison.  But he already has COVID!
https://t.co/ywEEIVwQLK"
KyleClark,2020-04-21 22:24:37,"Denver, CO",CO,Colorado,Twitter Web App,"9NEWS, COVID19Colorado","NEW: The head of Colorado's COVID-19 modeling tells #9NEWS they did not model a scenario without widespread COVID-19 testing. @GovofCO Polis is downplaying the need for such testing, which state health experts had previously said was a requirement for re-opening. #COVID19Colorado"
Engel114,2020-04-21 22:24:37,"Miami, FL",FL,Florida,Twitter Web App,,"LATEST FLORIDA COVID-19 NUMBERS (as of 6 PM):

Total: 27,869 (27,127 residents; 742 non residents)
- Miami-Dade: 10,056
- Broward: 4,168
- Palm Beach: 2,320
- Monroe: 73

Total deaths: 867"
LazuliLady,2020-04-21 22:24:37,Broomtar’s Ohio USA,OH,Ohio,Twitter for iPhone,,"Study finds no benefit, higher death rate in patients taking hydroxychloroquine for Covid-19
TRUMP SAID ""WHAT HAVE YOU GOT TO LOSE?"" JUST YOUR LIFE! #ETTD 

https://t.co/AsrHS45DdR"
cathyd_johnson,2020-04-21 22:24:37,"Houston, Texas",TX,Texas,Twitter for iPhone,,A beautiful piece about caring for cancer patients during the COVID-19 pandemic. Thank you @doctorpemm for everything you do!! https://t.co/7iEOQVb8bC
AllieeLembo,2020-04-21 22:24:37,"Liverpool, NY",NY,New York,Twitter for iPhone,,still suffering from covid-420
CliqFN,2020-04-21 22:24:37,"Tennessee, USA",TN,Tennessee,Twitter for iPhone,,"Supreme will release a benefit Box Logo Tee to support youth and families facing homelessness during the COVID-19 pandemic. The Box Logo Tee features original artwork by Takashi Murakami.

Available online only in the US and Canada on Friday, April 24th. 

Retail $60 https://t.co/xlMvG4ESja"
PhilipKing66,2020-04-21 22:24:37,"Fredericksburg, VA",VA,Virginia,Social Reputation,,‘I don’t want to evict anyone’: 3 investors on how COVID-19 has impacted them https://t.co/wQvLBk5OU5
FrankWickstead,2020-04-21 22:24:36,"Atlanta, GA",GA,Georgia,Twitter for Android,EarthDay,"As we prepare to celebrate the 50th Anniversary of #EarthDay while sheltering in place from COVID-19, our very own Frank Wickstead designed/is building a #SustainableHome for his family. 🌎 #MondayMotivation

Complete details on @AtlantaREForum. 👉 https://t.co/Bb6BR8f9lj https://t.co/KeJTHmQigW"
cybe_rpunkfixer,2020-04-21 22:24:36,DC,DC,District of Columbia,Twitter Web App,,"Join us live tomorrow for a discussion about free speech and privacy in the age of COVID-19, with guests from @article19org and @syrian_archive. https://t.co/uL1BLT7Cp4"
TomDheere,2020-04-21 22:24:36,"New York, NY",NY,New York,Twitter for Android,,"Good info from @TomDheere in @VoiceOverXtra on how Freelance Voice Actors Can Obtain COVID-19 Financial Help: VO/Attorney Rob Sciglimpaglia @robscig 

#vo #voiceacting
https://t.co/HKIAma7oPU"
sassyredgal,2020-04-21 22:24:36,East Tennessee,TN,Tennessee,Twitter for iPhone,ShortAndSweet,@POTUS Please stop using COVID-19 briefings as a campaign speech. We want the facts and that’s all. #ShortAndSweet!
karenfhy,2020-04-21 22:24:36,"Pennsylvania, USA",PA,Pennsylvania,Twitter for iPhone,,I’m grateful for Taiwan’s generous donation of masks to Massachusetts to help fight COVID-19. And I urge President Trump to fully use the DPA so we don’t have to rely on foreign assistance for medical supplies &amp; can return the favor to others in need. https://t.co/2K62l4X2zM
presstelegram,2020-04-21 22:24:35,"Long Beach, CA",CA,California,SocialFlow,,"Gov. Newsom on COVID-19 increases: ‘If we pull back too quickly, those numbers will go through the roof’ https://t.co/NfMrHiwsvE"
MrZieke,2020-04-21 22:24:35,"Bronx, NY",NY,New York,Twitter for iPhone,,Coronavirus Panel Recommends Against Use Of Hydroxychloroquine And Azithromycin : Coronavirus Live Updates : NPR https://t.co/60Epnpz8eJ
DailyBreezeNews,2020-04-21 22:24:35,"Torrance, CA",CA,California,SocialFlow,,"Gov. Newsom on COVID-19 increases: ‘If we pull back too quickly, those numbers will go through the roof’ https://t.co/QFQBKkPswv"
VzaTheJedi,2020-04-21 22:24:35,"Los Angeles, CA",CA,California,Twitter for iPhone,,COVID-19 hearing some States are opening public businesses as early as Friday. https://t.co/UQZl2wdRh4
zikiel17,2020-04-21 22:24:35,"New York, USA",NY,New York,Twitter for iPhone,,"Supreme COVID-19 Relief Box Logo Tee

$60

Friday, 11 AM EST. https://t.co/EIHsjuS4FH"
thehippienikki,2020-04-21 22:24:35,"Austin, TX",TX,Texas,Twitter for iPhone,,seeing other countries handle covid-19 with proper regulations and care for their citizens https://t.co/nD7MrI9RNE
EricSchultz,2020-04-21 22:24:35,"Washington, DC",WA,Washington,Twitter Web App,,"After using the NRA as his personal piggy bank for years, this recording shows LaPiere scapegoating everyone but himself for the organization's financial woes. Now he’s blaming COVID for recent layoffs, which only highlights his own self-serving leadership.https://t.co/EAH8s7EjTt"
RedlandsNews,2020-04-21 22:24:35,"Redlands, CA",CA,California,SocialFlow,,"Gov. Newsom on COVID-19 increases: ‘If we pull back too quickly, those numbers will go through the roof’ https://t.co/2PtjZbXc6f"
TheDrmseer,2020-04-21 22:24:34,MA,MA,Massachusetts,Twitter for iPhone,,"India, Holds -Bill Gates- Accountable; For His Vaccine Crimes: An Older Article, BUT Extremely; Relevant, to today’s,  COVID-19, “VACCINE” ID, 2020.  https://t.co/mqwKXeVb3q"
jcdeanrn,2020-04-21 22:24:34,"Sarasota, FL",FL,Florida,Twitter for iPhone,,"Jan 3: Trump was briefed on COVID-19
Jan 4: He played golf 
Jan 5: Golf
Jan 9: He held a rally
Jan 14: Rally
Jan 18: Golf
Jan 19: Golf
Jan 28: Rally
Jan 30: Rally
Feb 1: Golf
Feb 2: Golf
Feb 10: Rally
Feb 15: Golf
Feb 19: Rally
Feb 20: Rally
Feb 21: Rally
Mar 7: Golf
Mar 8: Golf"
CabralShaunna,2020-04-21 22:24:34,"Norwalk, CA",CA,California,Twitter for iPhone,,"Supreme will release a benefit Box Logo Tee to support youth and families facing homelessness during the COVID-19 pandemic. The Box Logo Tee features original artwork by Takashi Murakami.

Available online only in the US and Canada on Friday, April 24th. 

Retail $60 https://t.co/xlMvG4ESja"
cbirn,2020-04-21 22:24:33,"Brooklyn, NY",NY,New York,Twitter Web App,,shared some thoughts on the current environment and some guesses on where we are heading with @TechCrunch alongside some good fintech friends earlier this week: https://t.co/gzcIDNM2t5
againstdotards,2020-04-21 22:24:33,"Ohio, USA",OH,Ohio,Twitter for iPhone,"hydroxychloroquine, Cornyn, Texas, Trump","#hydroxychloroquine KILLS

Sen. #Cornyn (#Texas) questioned a study by U.S. researchers that found a malaria drug #Trump has been pushing as a ""miracle"" cure for COVID-19 is no miracle at all — and might lead to death for some patients who take it

#MOG https://t.co/pJ0SFXylfp"
BBBudget,2020-04-21 22:24:33,"Atlanta, GA",GA,Georgia,Twitter for Android,,"Schumer: There will be a big broad bold COVID 4 (bill). For anyone who thinks this is the last train out of the station, that is not close to the case..election reform. Money for housing. The Postal Service."
